"Compound.Name","RT","X1_B_2","X1_B_3","X1_B_4","X1_C_1","X1_C_2","X1_C_3","X10_B_2","X10_B_3","X10_B_4","X10_C_1","X10_C_2","X10_C_3","X14_B_2","X14_B_3","X14_B_4","X14_C_1","X14_C_2","X14_C_3","X15_B_2","X15_B_3","X15_B_4","X15_C_1","X15_C_2","X15_C_3","X16_B_2","X16_B_4","X16_C_1","X16_C_2","X16_C_3","X17_B_2","X17_B_3","X17_B_4","X17_C_1","X17_C_2","X17_C_3","X18_B_2","X18_B_3","X18_B_4","X18_C_1","X18_C_2","X18_C_3","X19_B_2","X19_B_3","X19_B_4","X19_C_1","X19_C_2","X19_C_3","X20_B_2","X20_B_3","X20_B_4","X20_C_1","X20_C_2","X20_C_3","X9_B_2","X9_B_3","X9_B_4","X9_C_1","X9_C_2","X9_C_3","blank03","blank02","blank04","blank01","QC01","QC02","QC03","QC04","QC05","QC06","QC07","QC08","QC09","QC10","QC11","QC12","QC13"
"TG 42:1|TG 12:0_16:0_14:1'TG'[M+NH4]+",10.41,298626.8686,293590.0229,280970.7869,287847.6002,352356.8607,289227.2779,283588.13,268735.3245,301204.274,283166.5701,349238.5638,301517.3595,265306.3746,909151.5347,279246.7564,252642.9802,8218821.176,266076.407,337085.5291,307866.4821,287688.0457,221790.0573,261520.9606,310320.5619,278703.1487,296763.6414,317401.7716,265056.6358,299360.8827,288724.4997,280367.2135,275502.9571,210021.156,274527.7043,227582.5168,223268.4943,282017.3083,333203.715,268421.8157,215902.7996,235488.267,296492.4304,246611.9288,234526.7668,281947.8394,321833.9324,244437.1034,259109.6779,295817.6634,248038.5219,358834.0653,280490.7737,337786.6803,210881.7179,235966.4625,311555.9559,267437.0057,236806.2497,244433.6821,323505.8573,331375.1438,324739.6033,483469.2805,319036.3949,325708.0518,302110.0748,292334.2422,281800.41,298802.7718,281503.9143,290070.8404,281218.4521,244807.8124,271920.3445,279767.5315,237955.9243
"TG 38:0|TG 8:0_12:0_18:0'TG'[M+NH4]+",9.82,345710.9176,383862.2187,355617.1979,386198.5332,392075.9558,353852.5022,406573.9034,343543.7925,391434.5323,332726.3877,386100.4372,365130.6881,365792.0822,439712.8253,402693.636,370419.715,1083140.784,370643.6867,338754.6241,346032.6357,383753.1676,334662.5517,360262.8655,399921.2022,418036.3475,398469.7418,387740.0997,365177.3613,365367.4215,413735.8081,334466.8455,371142.7156,399977.1411,403077.0813,396764.7336,393402.8072,364498.8528,422814.8432,433669.8051,377968.5974,344182.0714,355240.5674,396252.5948,342564.4936,389595.401,374699.5337,392398.6685,350907.8211,387990.412,417001.6587,375736.9881,393054.8897,413379.2715,359731.3975,347373.2551,330944.7406,354219.6742,354550.5905,350380.3341,493416.4626,482875.0456,500616.2713,796345.3205,476896.9917,476945.4322,474133.5467,457174.4635,439464.2912,442727.1751,406537.9412,408334.9861,406641.1998,399413.0143,410616.9196,387072.806,384054.643
"TG 47:2|TG 15:0_16:0_16:2'TG'[M+Na]+",11.18,419536.095,451897.2311,426254.5835,420527.0115,420838.6688,425396.1128,418282.441,419526.4539,433994.5169,411819.7406,443346.6998,413925.446,420950.3672,409457.3576,427359.2858,419714.1743,379909.5968,424492.9114,409238.5252,400557.159,409376.2142,402672.3995,413249.6907,410618.2177,407294.3633,386469.5508,417375.6758,401494.2002,405578.2861,421397.8404,400690.4811,414681.1166,409566.2023,422832.0702,423296.2374,397385.5302,420425.8319,401528.285,428241.2648,405930.6565,404375.2011,416977.0951,395086.544,417941.762,433890.2807,428066.4064,423823.716,421812.0985,427178.3858,408811.3715,429188.7131,409473.907,426380.9178,413653.3496,406509.8091,423863.7122,408923.571,419970.2397,411500.8113,522619.2803,526046.6661,522372.9816,677126.8749,453702.2956,450608.1875,442396.6784,425937.1966,407175.131,407855.2492,427895.7968,415151.6678,408199.1544,412878.2133,417460.3952,417145.2299,400181.2945
"TG 43:1|TG 14:0_15:0_14:1'TG'[M+NH4]+",10.61,107159.8594,112949.3333,104733.0513,105730.743,118342.6197,111487.0102,106593.2363,110127.1775,109679.4546,105100.577,105444.951,103541.3549,109100.1348,176625.0526,112054.8765,99533.46234,1137638.052,100784.9712,103092.8751,106531.4406,104120.188,106935.0634,102581.0938,109977.7862,102888.1625,99738.95058,117073.9588,103785.2028,107138.9905,105201.1259,104172.6341,106259.4607,101907.2934,111332.5643,110275.0925,104449.8489,102490.197,115630.9612,105639.4943,101724.5081,96285.94164,114607.6969,101766.7203,99696.80257,110794.2387,107646.117,111975.8378,102310.2918,116659.5101,112226.9758,111897.9918,102258.6969,114833.7725,97444.32331,103659.1138,113001.562,104300.8536,109391.6998,104485.5767,126179.0813,126883.6253,128254.0502,188300.4287,115654.4223,112852.8309,116070.1433,116110.3777,108327.4581,104228.4778,107045.595,105609.9616,106640.6399,95986.3841,107747.9157,95280.49954,97530.99858
"TG 50:0|TG 16:0_16:0_18:0'TG'[M+NH4]+",12.17,258260.3269,303806.2702,268559.3616,253348.7577,260487.7556,246059.2285,269734.8155,267460.8709,315209.9401,283038.3259,280327.4884,255986.0556,260050.3831,902517.6027,286890.3722,249578.7849,1230861.948,263103.6996,239812.661,268435.0181,249656.409,261985.7666,312207.7547,329726.8302,300285.5069,285864.7565,279170.7821,290395.1507,321589.5997,308143.6259,265621.9453,286410.6315,305734.9418,317419.1296,251560.2595,342297.6325,297199.2722,597253.4965,325154.2279,264185.1143,242593.2057,287625.1927,303533.1018,276276.1365,347568.4889,279194.8153,242471.3949,307093.0778,314808.8812,311902.5399,289790.4701,272676.3427,332449.1097,291737.9015,317719.0804,253800.7416,265205.4269,293603.8457,261974.3635,376243.5803,359573.1728,359762.2808,475204.6911,314381.8581,322530.5571,317220.9002,331380.0182,294832.3941,278663.8059,262181.0176,295789.5687,247486.9031,299661.9922,256383.0063,240853.465,261781.0318
"TG 40:1|TG 12:0_12:0_16:1'TG'[M+Na]+",9.95,437990.1593,451078.6595,435144.4454,398840.1414,482122.5203,398978.9338,486908.2309,434209.6412,424721.5247,426770.8179,521635.9175,468749.5101,340460.7497,621746.0276,439489.2385,412728.749,2423509.174,444673.5398,489593.7763,462073.3834,418357.6259,331178.9986,420488.3869,449709.6618,439141.8799,424873.1401,495706.0552,437135.8645,463506.5775,464016.6317,381214.3023,436915.97,340866.7453,437913.1525,448885.7414,449169.1604,439917.9951,480169.4206,463606.6602,417002.6379,421919.5008,454128.0002,348593.1751,399703.8052,464280.2909,401214.122,461702.8327,463178.0531,473293.8865,432923.0617,416335.6095,422130.1376,429744.6416,417283.011,378596.8032,462751.4282,403445.9253,430207.1312,382111.2255,585657.5292,540181.3437,537231.4704,738429.4916,515692.7836,430178.6933,482467.219,412249.953,434135.2298,447280.8755,464756.6964,398189.5599,434343.9741,451586.5184,371392.3864,381193.6268,432658.5009
"DG 39:6'DG'[M+Na]+",9.25,199156.7705,237165.2457,207419.9389,208122.2532,215831.7767,194279.5279,216930.2042,204187.8738,228489.2059,207470.7064,197902.8397,194462.216,190032.7564,183522.9935,197695.1667,203124.7016,151821.2003,215374.861,199357.3266,199136.2106,204284.3497,189064.5515,194344.8444,212506.2769,236390.8592,201462.0417,239019.2356,216973.4303,205176.1605,230485.5419,213365.1731,196515.547,232786.1138,238938.8603,220750.9478,221153.1689,209342.5471,233563.5067,192625.183,189518.1789,167088.5041,220189.2965,179815.2257,174705.5525,234222.6129,192651.8732,223814.5502,226293.7422,223938.7629,215117.245,207861.8125,206524.2611,227922.9689,214552.4494,190186.3019,205450.484,199286.5515,203440.476,195423.7346,286132.4428,310553.4712,300694.1892,395757.9345,209939.4349,237547.4065,239153.2622,227267.6885,212462.9701,215131.7086,214032.7937,214956.1523,210039.0023,210067.0676,207933.495,200466.8502,209720.7484
"TG 40:1|TG 10:0_14:0_16:1'TG'[M+NH4]+",9.95,262043.9114,346109.7128,302020.982,320376.2646,326197.76,254316.6568,345747.8773,257422.8222,303454.9746,260470.6987,322682.8423,318797.0246,267693.5213,475621.2188,259189.4134,246799.3529,4207727.222,268961.4495,332069.2488,272354.7861,282136.0372,250470.3918,296043.829,282127.2213,276740.6482,262590.4108,305199.9453,245657.4016,259881.0222,283999.499,252667.9247,272499.8705,271969.3148,286530.0267,268357.716,269001.8066,301189.4055,342906.7547,280989.7956,245077.8206,260120.0774,273515.9602,242602.6833,245257.6454,276486.0162,289405.7175,274119.8031,320699.7485,287274.0641,256198.857,293650.0448,269832.4393,295729.0587,252929.8256,233553.1963,281456.7543,251744.927,266195.8877,248627.3895,365521.5164,406290.1108,406483.1717,578245.4791,297560.0719,356808.9939,336214.3015,300309.8701,309045.6926,278708.8353,268588.2712,311953.8428,256579.2601,297864.2214,280927.1849,253060.5516,265832.3005
"TG 42:0|TG 12:0_14:0_16:0'TG'[M+NH4]+",10.72,293446.8781,300252.6189,279522.1649,229190.0207,259860.865,280112.6991,302060.5334,274634.8344,314041.0839,280256.898,320199.6655,279406.5318,281977.9186,903770.7425,291636.4506,252104.0485,4569737.004,283353.3353,306681.7688,247996.8335,296251.6905,295246.558,287986.9342,318391.8631,297092.5577,332305.5352,305131.2597,271229.6406,308770.0385,288171.3725,265295.5576,279621.0466,261992.0251,289738.8942,271162.9278,275051.6581,286154.1639,362072.0653,233691.6388,268375.9499,256860.9132,303410.7758,253674.1775,255999.7854,291966.9489,302090.4332,299302.2744,296786.1344,338720.4899,310421.2751,332647.5593,311596.9306,339533.1186,261764.0943,266340.6984,287716.241,278891.3511,300607.2626,277366.8266,305814.1959,300035.6882,308368.8559,467053.5139,261180.3134,251424.8543,246683.8339,245149.1355,228921.2594,229222.53,230455.9859,224186.615,225598.7107,220026.0734,211009.6871,201053.2995,205712.9084
"TG 36:0|TG 12:0_12:0_12:0'TG'[M+NH4]+",9.25,513449.1761,603568.2123,510065.0808,514770.6535,563915.1408,502049.2915,540094.0792,529358.5264,591820.5236,511145.8261,543595.7403,522258.5817,547432.2625,552029.3985,606412.0561,534329.7136,895191.2622,503751.0374,516873.3135,533858.4846,501369.7668,517334.1155,555780.7587,539856.7772,602645.9893,531120.3142,534629.5424,513691.5917,534141.2135,600254.1899,532572.3017,582348.2682,605988.3428,610140.5221,553467.686,595684.6434,511390.6652,583067.3755,619263.171,485066.9038,458836.171,556364.797,517635.768,557639.5779,610586.7033,600837.6524,583357.6929,555230.7438,546136.0099,570386.3416,506877.837,501216.8362,575105.4418,545323.9713,526124.9696,495858.1106,528834.6142,558693.0545,532095.8129,759459.0497,785328.4815,757648.0169,1207809.374,641830.3965,636815.8314,612759.7393,621263.9273,569253.9264,577105.8802,551462.7089,539616.6511,505656.8876,544189.1269,488257.4806,517669.6033,520263.1125
"TG 45:1|TG 14:0_15:0_16:1'TG'[M+NH4]+",11.04,216865.3574,235044.5882,213769.9355,253478.5945,243694.5591,220257.4123,243528.3183,225131.5322,233853.7763,212205.3291,226690.272,222949.0856,275288.3437,626194.5219,233208.2402,253917.4746,1692334.819,218238.348,219844.748,234554.7547,220393.492,214530.8211,267158.2938,232039.2499,224985.5723,222294.1076,229415.2562,226406.5451,278521.8544,217857.8327,213703.023,225332.3872,216784.1387,274068.5787,212189.5914,211079.6148,268668.5141,255796.9071,232748.6796,205757.3772,259973.8708,233989.8067,213252.3478,264175.4393,275606.7864,276944.2103,228118.8369,229381.3029,285610.4992,234813.1511,227131.0193,232017.3592,245798.3407,214933.2976,208235.3776,222188.0645,240103.8041,238092.2233,260478.3403,308792.081,266637.3293,313607.7732,464029.4367,229425.289,232148.5727,228856.5763,214571.2019,213136.7703,215799.3363,205127.6488,206279.3994,207701.8709,203842.2755,204796.6351,202980.6773,200246.0494
"Cer 43:3;2O|Cer 17:2;2O/26:1'Cer_NS'[M+Na]+",9.4,374453.5414,467386.4679,419322.3504,356807.1879,414044.9952,418356.2232,415220.644,426472.9614,415839.3337,431300.7697,488442.7628,397210.0324,408723.7356,483759.5124,424172.679,363544.863,2360750.278,425697.9462,446055.6956,442756.8496,454874.5312,403583.0612,426381.0162,480736.2969,415666.6766,338969.5156,470668.2493,427598.4666,418215.3647,422986.6279,366697.964,389057.2255,378289.5723,467805.469,401173.3256,377503.5658,379613.8596,449944.0195,391862.374,335861.2912,371747.3446,401160.5453,421856.0613,365638.1689,426449.5994,425784.5403,392930.0807,442103.99,434216.2938,442060.4748,375361.069,421170.4751,396357.3819,360350.6107,359912.8091,424597.9411,367907.5239,429300.0268,334179.1294,606949.8362,561814.3425,585478.9464,942098.576,506752.411,458318.7178,424014.7798,401115.6494,395928.2121,398519.0293,433249.2026,406991.0186,363115.8347,425506.0976,384667.589,361029.4479,417490.6548
"DG 34:2|DG 16:1_18:1'DG'[M+NH4]+",7.63,1286597.71,1592681.858,1339828.291,1211744.464,1263449.31,1381156.887,1307829.509,1549437.881,1667719.607,1760052.352,1367288.823,1210072.675,1643681.842,1515306.787,2302997.295,1658370.048,2911403.638,1409076.848,1607760.308,1533107.512,1635427.398,1738023.784,1826579.693,1795783.481,1868455.317,1634171.714,1530831.377,1499518.277,1128877.435,1853541.703,1613156.378,1800942.963,1922262.489,1886722.521,1391640.122,1603084.575,1437458.034,1230257.453,1897010.461,1497814.947,1487634.587,1475511.39,1894161.208,1980475.868,1739586.857,1590484.827,1342321.797,1324999.724,1656747.465,1709683.668,1174127.248,1625890.06,1554234.432,1736690.69,2052247.475,1340644.421,1735652.202,1497971.3,1874118.681,2403205.677,2957343.07,2629054.698,3084266.358,1755846.767,1782224.677,1743219.381,1684357.97,1620410.873,1636092.594,1530020.728,1524664.181,1511346.48,1502089.095,1466808.113,1489555.807,1468600.298
"TG 50:0|TG 16:0_17:0_17:0'TG'[M+Na]+",12.18,195266.8514,247441.6013,251972.2514,169627.2058,222536.1897,230612.6487,247504.0396,213106.179,320960.5274,320190.6402,258839.4437,274672.1048,315686.9535,129062.8979,314476.8884,266689.6502,56774.23225,202898.461,287386.2124,252217.6349,232117.9273,321124.2923,325297.061,306191.7122,228241.2531,241909.7787,226067.2915,245722.2267,192537.5215,224618.9447,250147.4074,307868.5591,341438.3678,294346.9519,204491.5563,229959.8953,259948.46,226447.128,334060.3945,201560.6759,180666.503,219672.2089,250062.5474,323441.1361,263415.8215,252665.2295,282984.6982,281317.594,271447.9576,287036.1262,211611.9886,248662.6098,259289.6431,333719.6707,305234.9916,200788.0866,280215.0475,306821.8706,286479.1786,409102.3622,334337.2314,341916.7263,423013.924,222756.0413,244378.0657,227733.6197,214865.1187,215770.1642,202837.4912,201376.7629,199681.306,200081.8888,194432.305,197838.8821,173826.208,176160.1723
"TG 48:0|TG 14:0_17:0_17:0'TG'[M+Na]+",11.86,339520.5547,382856.2304,333522.5692,317270.3034,298401.0119,350273.337,382393.324,338784.8283,356536.2658,408111.6068,340782.3552,370350.9772,381612.9084,138594.9587,442184.1013,352253.0178,39305.38843,306882.8056,311678.5253,326832.9443,291688.266,393043.4543,356020.8428,429718.926,395465.6705,351196.246,321748.5765,376220.6456,321413.8234,364787.4799,278527.4923,338908.2442,401631.0475,416585.2594,270309.2544,363189.5454,305423.4268,185577.3697,397571.8162,321300.8428,298664.1364,348324.5898,354737.3401,385342.8894,342489.147,310498.5983,293082.0908,338938.1057,371533.2979,322571.0173,285307.7502,342061.1601,319146.4344,384606.8016,393675.3685,304005.5188,411857.8003,403968.2438,319656.2172,556554.0553,643568.8593,599987.4673,732379.3883,370688.2881,387684.3406,370504.7822,345431.4658,338454.0571,341546.1706,334889.9151,317264.7994,317122.9423,325328.9666,316279.0771,301127.2806,317337.0552
"DG 15:0_18:1(d7)(IS)'DG'[M+NH4]+",7.63,226198.2414,279262.8742,224635.9057,214142.836,197117.3394,246869.4048,226949.5131,280986.8026,268561.5737,338934.2233,242684.1971,198015.5463,290146.2301,218744.8554,416588.8867,318871.4374,508705.1363,232182.8059,289794.9802,261780.7832,300050.8164,331325.9739,335838.507,332780.6574,359920.3319,285855.203,270912.6424,266838.1894,193417.7062,348007.1985,286518.2115,322525.0258,359911.4925,346048.5203,247681.1332,299180.4089,255139.1187,194083.4572,384444.7904,243323.1745,262803.2187,256786.7651,324040.4217,362092.6224,312027.7607,256701.0315,215163.3824,229700.7345,284457.4519,295737.183,193013.8945,318747.4874,299297.3777,349550.6647,334682.47,201936.4023,355723.2739,261241.6966,374116.7859,517331.2301,644704.599,573598.9225,860027.8396,315443.3356,321863.4888,308800.5384,304345.6053,298865.7196,293330.5251,282583.6736,276777.1978,274375.647,264281.8336,270938.3428,264847.7783,270333.8037
"Cer 40:7;3O|Cer 18:2;2O/22:5;O'Cer_HS'[M+H]+",7.63,243661.2415,345362.9039,275689.8917,264309.9513,272183.0746,319301.0158,261599.9294,305090.7919,294452.9022,380740.0031,302538.5935,248667.6045,297649.6935,257725.1213,322789.4064,297438.2369,266862.9084,247277.3586,328517.0191,274768.9512,335069.9714,371021.0741,360317.9985,353168.2823,336191.5571,270852.9906,349921.5971,291162.6503,238250.1162,343981.6948,297490.6436,296033.5729,312720.641,316109.8876,288850.5598,300324.751,294559.2713,240018.2016,394897.6015,246188.2992,285677.2581,278040.1967,279337.4991,362100.4692,357249.3395,253122.4041,278802.3383,306924.4482,295319.2928,304638.0507,235513.9128,303459.9399,334181.4378,397202.7503,267982.4822,220849.4807,352257.4361,271394.8319,404477.1396,675382.624,789568.5253,726435.8844,785448.4831,347421.4148,339129.9021,324188.6809,313973.08,317588.4121,315292.7062,294876.7989,299360.1449,304037.9475,279516.1244,279529.462,287040.8135,285494.1913
"DG 42:5'DG'[M+Na]+",9.5,189841.273,146627.8562,182016.8662,197313.2584,163436.5789,197382.1328,207025.6848,202205.3527,159741.0616,186213.5473,155683.1153,157357.0356,199850.6512,142519.3311,201956.5207,239687.5739,170820.3476,233164.8388,198264.5723,192473.9808,176468.7989,203581.0473,211386.7411,168416.2982,206095.4727,171688.688,184726.4354,225505.7862,178049.7692,171466.6409,221690.2062,188390.164,173274.1922,165828.4779,189390.0774,155212.9456,167793.7595,159282.8693,157496.1578,185158.0148,132494.7501,174396.2901,199898.6697,191415.33,178042.8791,190515.915,156814.5534,180233.2927,159261.1278,164952.1936,202670.9126,168576.1544,168262.7756,198597.2376,211293.4554,171858.4135,189284.0947,161963.6376,211844.6125,372751.7608,417652.5429,409892.9415,616272.9852,162455.9501,162398.2366,169813.2409,181325.256,189568.2086,190509.5797,161428.4076,193676.3064,209316.7897,197981.8552,208729.6121,197296.2001,172009.4395
"Cer 35:1;2O|Cer 18:1;2O/17:0'Cer_NS'[M+H-H2O]+",6.77,94237.46691,139423.4416,122996.3075,105476.9278,117238.638,117021.131,114490.0583,118085.7951,123041.8127,125204.1362,146473.4272,90784.13427,113128.3109,127512.7143,175396.5237,133610.9082,165553.5289,114408.0934,120170.0263,122860.9406,120747.8699,143202.8837,151991.7726,141531.2908,145189.273,110289.8414,145174.4728,108589.4568,94456.96065,152362.2196,121974.474,136847.8739,131459.8306,152251.7771,143193.4591,112516.4631,126221.8713,111172.7155,145098.9148,96237.07993,102733.2838,125724.1278,127025.9343,152302.3271,167898.9929,150854.5962,138538.2155,136400.0186,152249.8159,123362.2328,100858.0409,121963.5968,128421.6669,133199.4341,126239.1442,97930.89333,135935.65,120841.7753,146211.905,499687.6297,673300.9378,515045.4903,723331.4747,146826.6911,147744.2749,141740.6362,130309.2058,130604.7674,130543.8966,119669.9075,118359.7506,118944.7031,114067.8633,111714.5091,114300.6068,115903.4583
"MAG 18:1(d7)(IS)'MAG'[M+NH4]+",2.97,502965.4694,486063.9115,409751.4283,417837.6898,450761.6491,399921.6448,395368.2823,387039.7187,469929.0936,518189.8471,489411.0252,315038.5083,443066.3829,390713.7597,394905.6571,470130.1215,384084.8868,456284.3145,558477.7699,459004.2672,518221.0887,438811.7923,383727.5069,399772.8756,449855.1208,499865.5563,425892.5392,347572.8128,373128.6781,361442.3274,479425.2348,382831.0423,350128.7572,430230.1734,344292.3691,463273.2985,423277.6535,388985.9232,406508.1267,390129.4464,393367.3543,414702.2856,406229.226,420367.513,295343.2045,280008.5408,273985.0645,364612.5172,275120.518,392474.5269,492468.3486,488784.0053,454553.1387,412872.0997,372739.5085,378404.2497,334291.77,265054.2894,379448.9575,530866.0331,599955.9148,425457.8261,489085.4076,437414.2249,418539.5636,433127.1642,404685.2047,394476.3554,395075.3201,386694.4671,386749.0163,382689.547,386757.4308,397774.9241,406886.7102,397491.0228
"PE 15:0_18:1(d7)(IS)'PE'[M+H]+",5.88,49008.29756,86672.95201,79986.48418,58596.34292,64707.83164,64691.32785,65958.63712,69106.20906,59490.88873,76007.04831,81435.70498,46675.86015,61854.74603,69777.62551,97842.5242,76044.49277,86290.6541,62602.10906,68869.44355,63483.82682,64947.84396,76479.25204,69315.77268,73564.62649,89436.08166,66870.55886,85013.46813,63039.10086,48438.32067,97651.2527,76420.45076,86347.10567,78202.71587,78427.45347,86718.60316,60810.25788,69396.54429,58877.42158,81772.30218,51461.39646,54118.37176,74071.50588,71543.03468,90196.35206,88945.77306,80309.7698,74736.5229,74362.22877,75386.14405,72310.16453,65769.92084,76331.7911,82143.56565,73887.68853,82018.44825,51898.57815,74715.02598,59838.48525,80924.59166,366493.0214,419995.284,376279.0114,518031.3838,82472.38412,79832.46894,76203.55335,67955.04457,74647.18712,72164.70297,70573.88415,70345.24754,68515.81802,65857.45265,65941.15986,65797.83186,68462.57736
